--- Startup times for process: Primary (or UI client) ---

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
133.628  000.085  000.085: require('nvim-web-devicons.default.icons_by_operating_system')
133.703  000.072  000.072: require('nvim-web-devicons.default.icons_by_desktop_environment')
133.781  000.074  000.074: require('nvim-web-devicons.default.icons_by_window_manager')
133.785  000.705  000.059: require('nvim-web-devicons.icons-default')
134.002  001.741  000.482: require('nvim-web-devicons')
135.728  000.004  000.004: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
135.738  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
136.225  000.052  000.052: require('lualine_require')
136.451  000.706  000.654: require('lualine')
136.553  000.011  000.011: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
137.448  000.005  000.005: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
137.466  000.003  000.003: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
137.473  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
137.480  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
137.486  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
137.492  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
137.497  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
137.502  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
137.508  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
137.513  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
137.519  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
137.524  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
137.529  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
137.535  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
137.539  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
137.544  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
137.564  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
137.570  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
137.576  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
137.581  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
137.586  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
137.591  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
137.600  000.007  000.007: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
138.081  000.048  000.048: require('lualine.utils.mode')
138.366  000.008  000.008: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
138.375  000.004  000.004: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
138.504  000.004  000.004: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
138.514  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
138.520  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
138.526  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
138.555  000.003  000.003: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
138.563  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
138.569  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
138.576  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
138.582  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
138.587  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
138.592  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
138.599  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
138.604  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
138.609  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
138.617  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
138.622  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
138.627  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
138.632  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
138.637  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
138.642  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
138.647  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
138.756  000.006  000.006: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
138.763  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
138.767  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
138.772  000.003  000.003: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
139.197  000.007  000.007: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
139.210  000.003  000.003: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
139.221  000.003  000.003: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
139.230  000.003  000.003: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
139.239  000.003  000.003: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
139.248  000.003  000.003: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
139.258  000.003  000.003: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
139.271  000.003  000.003: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
139.281  000.003  000.003: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
139.318  000.004  000.004: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
139.329  000.003  000.003: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
139.340  000.003  000.003: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
139.350  000.003  000.003: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
139.359  000.003  000.003: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
139.372  000.003  000.003: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
139.381  000.003  000.003: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
139.390  000.003  000.003: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
139.399  000.003  000.003: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
139.408  000.003  000.003: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
139.418  000.003  000.003: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
139.427  000.003  000.003: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
139.438  000.003  000.003: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
139.450  000.003  000.003: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
139.464  000.003  000.003: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
139.472  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
139.480  000.003  000.003: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
139.505  000.004  000.004: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
139.514  000.003  000.003: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
140.255  000.015  000.015: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
140.281  000.006  000.006: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
140.302  000.016  000.016: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
140.315  000.008  000.008: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
140.326  000.006  000.006: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
140.341  004.725  003.709: require('lualine')
140.603  000.015  000.015: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.392  000.004  000.004: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.422  000.003  000.003: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.428  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.457  000.007  000.007: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.463  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.467  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.471  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.474  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.478  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.482  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.485  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.489  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.493  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.496  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.500  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.504  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.507  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.527  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.531  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.535  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.538  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.542  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.546  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.549  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.552  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.555  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.558  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.561  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.565  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.569  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.572  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.576  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.579  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.583  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.587  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.590  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.594  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.598  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.601  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.605  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.608  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.612  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.616  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.619  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.623  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.626  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.630  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.633  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.637  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.640  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.644  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.648  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.651  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.655  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.659  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.663  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.666  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.670  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.674  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.677  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.681  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.685  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.688  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.692  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.696  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.700  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.704  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.708  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.711  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.714  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.717  000.001  000.001: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.733  000.003  000.003: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.828  000.004  000.004: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.839  000.003  000.003: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.850  000.003  000.003: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.858  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.866  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.875  000.003  000.003: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.883  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.890  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.899  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.986  000.004  000.004: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
141.994  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
142.002  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
142.009  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
142.015  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
142.021  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
142.028  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
142.035  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
142.043  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
142.049  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
142.055  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
142.062  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
142.078  000.012  000.012: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
142.138  000.005  000.005: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
142.147  000.004  000.004: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
142.267  000.005  000.005: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
142.278  000.003  000.003: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
142.286  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
142.294  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
142.302  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
142.310  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.lua:0
142.318  000.002  000.002: sourcing nvim_exec2() called at /home/ariel/.config/nvim/init.
